index,row_id,phase,x,y,z_reconstructed,nx,ny,nz,fit_rms_m,fit_weight,measurement_quality
419,2,1,0.30000000000000004,-0.25099999999999995,0.8080996793753806,0.2630203622590306,-0.004255464159166536,0.9647808974383347,3.892176919692968e-05,41.09670133504619,0.34393483411648423
420,2,1,0.30000000000000004,-0.24999999999999994,0.8081032661300352,0.26280307096196237,0.0002986642161597968,0.9648494476822007,3.7921040330069516e-05,41.29967767715635,0.34707136737236877
421,3,0,0.2983333333333334,-0.24999999999999994,0.8085527505815212,0.2566600424316209,0.0002752815513741522,0.9665017055541423,3.879062211446465e-05,41.19534214722372,0.8955318585950407
422,3,0,0.2966666666666667,-0.24999999999999994,0.8089898037708162,0.250997276755272,0.00022908283010006732,0.9679877657194301,3.8183305997292585e-05,41.31910408486149,0.7707214816260237
423,3,0,0.29500000000000004,-0.24999999999999994,0.809409927919785,0.24476554209516896,0.00032187553045781293,0.9695822429268189,3.8036079212072075e-05,42.35873019401298,0.7560770849971257
424,3,0,0.2933333333333334,-0.24999999999999994,0.8098117144185146,0.23876026682362267,0.0004583455324780342,0.9710784339617914,3.7246268642908654e-05,42.707274229280685,0.7697202497279285
425,3,0,0.2916666666666667,-0.24999999999999994,0.8101993878875444,0.23307648014989177,0.0006657453332545304,0.9724581796581734,3.5838833550776435e-05,43.32545134267021,0.5813775258592881
426,3,0,0.29000000000000004,-0.24999999999999994,0.8105884743143891,0.2276002848417543,0.0004753676351110114,0.9737545298305748,3.401553540440533e-05,43.34943382392217,0.5261935330867024
427,3,0,0.2883333333333334,-0.24999999999999994,0.8109703303127553,0.22226499724373416,0.0003655532043099346,0.9749862241955511,3.3565064387153474e-05,43.895937027521896,0.5262253812905381
428,3,0,0.28666666666666674,-0.24999999999999994,0.8113432346725324,0.21699640308485335,0.00026239884068695636,0.9761723680759891,3.2967887337151494e-05,44.04271025929788,0.4898485752037414
429,3,0,0.28500000000000003,-0.24999999999999994,0.8117033323972054,0.21165252052942968,0.00016335894253970086,0.9773449666660156,3.2668560122066296e-05,44.42584433764789,0.4440809827379259
430,3,0,0.2833333333333334,-0.24999999999999994,0.8120517998917701,0.20641900325388787,8.408805615254573e-05,0.9784636876373441,3.2506539633140246e-05,45.55814630738767,0.43091365312059116
431,3,0,0.28166666666666673,-0.24999999999999994,0.8123959139578557,0.20128107434879092,3.519211896716901e-05,0.9795335256490771,3.208111420984923e-05,46.106757802421555,0.4098391424048562
432,3,0,0.28,-0.24999999999999994,0.8127280737899556,0.19617488120531223,-1.4999200255598574e-06,0.9805689246462137,3.201477748601455e-05,46.68395553606885,0.3812356094920928
433,3,0,0.2783333333333334,-0.24999999999999994,0.8130543901285708,0.19113316465825012,-3.06930707384342e-05,0.9815641152903145,3.180952112867804e-05,47.186977340265415,0.5066363322090721
434,3,0,0.2766666666666667,-0.24999999999999994,0.8133688194340141,0.18607697712472607,-7.018707659074045e-05,0.9825351666265684,3.0283416070242697e-05,47.526609506930015,0.6326881317302429
435,3,0,0.275,-0.24999999999999994,0.8136762194258843,0.1810940711541236,-0.00011568649309087553,0.9834657716511849,2.9771308480760067e-05,47.81035150937015,0.5413354090315914
436,3,0,0.2733333333333334,-0.24999999999999994,0.8139703383077532,0.17615392702602997,-0.0003432873757726196,0.9843625735200856,2.8201541318669522e-05,47.523588138373725,0.6364192994468301
437,3,0,0.2716666666666667,-0.24999999999999994,0.8142591881593445,0.17130527209805335,-0.00025381593861321505,0.9852179653908476,2.7011336385658667e-05,46.96823442807289,0.30372341496331207
438,3,0,0.27,-0.24999999999999994,0.8145357656407273,0.16664746721484486,-0.00032850766957920856,0.9860164875668094,2.731403603291555e-05,47.52577909554063,0.6644867245464419
439,3,0,0.26833333333333337,-0.24999999999999994,0.8148061280863863,0.1619985530343278,-0.00027672059749965917,0.9867909567079012,2.765797330622027e-05,47.105839346563606,0.7394549313031834
440,3,0,0.2666666666666667,-0.24999999999999994,0.815067781811661,0.15750427873957598,-0.0002046389670343667,0.9875182835277628,2.9061955480687373e-05,48.97265494759868,0.5698350952306271
441,3,0,0.265,-0.24999999999999994,0.8153244534596027,0.1529877880358151,-0.00016361663720136302,0.988228065752792,2.9739433054962252e-05,50.47195216743162,0.44023640221929494
442,3,0,0.26333333333333336,-0.24999999999999994,0.8155710833369935,0.1485311853046225,-0.0001314710258899714,0.9889077154655903,3.1149379280293895e-05,51.206753700863615,0.366778259588497
443,3,0,0.2616666666666667,-0.24999999999999994,0.8158138359999454,0.14405132943178212,-0.00010407431947462902,0.989570211585551,3.159261080905629e-05,52.00779385202948,0.7384298430454264
444,3,0,0.26,-0.24999999999999994,0.8160448690449518,0.13946910865706363,-7.972844093478232e-05,0.9902264192465176,2.963017341173787e-05,51.68172713801087,0.5014946033378206
445,3,0,0.25833333333333336,-0.24999999999999994,0.8162690037738556,0.13498828489571374,-9.388233816292357e-05,0.9908471900989679,2.829539005587403e-05,51.920753205617466,0.3877351434684796
